beta_extend,beta_flex,candidate_id,candidate_index,canonical_beta_id,endpoint_E0,endpoint_E1,endpoint_E2,endpoint_E3,endpoint_E4,extension_hip_peak_nm,extension_hip_rms_nm,extension_knee_peak_nm,extension_knee_rms_nm,feature_vector,feature_vector_id,flexion_hip_peak_nm,flexion_hip_rms_nm,flexion_knee_peak_nm,flexion_knee_rms_nm,hip_peak_nm,hip_rms_nm,knee_peak_nm,knee_rms_nm,leg_id,relative_extension_vector_rms,relative_flexion_vector_rms,relative_full_hip_peak,relative_full_hip_rms,relative_full_knee_peak,relative_full_knee_rms,relative_hip_extension_peak,relative_hip_extension_rms,relative_hip_flexion_peak,relative_hip_flexion_rms,relative_knee_extension_peak,relative_knee_extension_rms,relative_knee_flexion_peak,relative_knee_flexion_rms
-0.005,0.03,SUBJECT_V3_4d99ba386ff89b67e38813f9,610,MYOLEG_V3_K0610,98.53331523157748,1.006652190958952,1.0098708409924897,1.0000193905540908,1.0000193905540908,144.59060702987813,91.24913772660531,27.549346147091335,17.121685060367405,"[0.9998731686886285,0.9999558463193884,1.0098708409924897,1.0023203423671962,0.9999999999816542,0.9999999999999998,1.0,1.0000193905540908]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98133501787477,27.549346147091335,17.419381983186266,LEG_1_HEAVY_HIP_STIFF,1.0000359883925385,1.000163916770601,0.9999999999816542,0.9999053354039055,1.0000193905540908,1.006652190958952,0.9999999999999998,0.9999558463193884,0.9999999999816542,0.9998731686886285,1.0000193905540908,1.0023203423671962,1.0,1.0098708409924897
-0.0025,0.03,SUBJECT_V3_4f3744c53f52b6497421cc72,611,MYOLEG_V3_K0611,98.53263693638705,1.0061645431617028,1.0098708409924897,1.0000192957862148,1.0000192957862148,144.59060702987813,91.25117415987434,27.549343536348935,17.101766951176625,"[0.9998731686886285,0.9999781626218076,1.0098708409924897,1.0011543165961918,0.9999999999816542,0.9999999999999998,1.0,1.0000192957862148]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98216116799256,27.549343536348935,17.410943593710897,LEG_1_HEAVY_HIP_STIFF,1.0000180042499902,1.000163916770601,0.9999999999816542,0.9999138532481945,1.0000192957862148,1.0061645431617028,0.9999999999999998,0.9999781626218076,0.9999999999816542,0.9998731686886285,1.0000192957862148,1.0011543165961918,1.0,1.0098708409924897
0.0,0.03,SUBJECT_V3_9c3745f67385140e8cdbb52e,612,MYOLEG_V3_K0612,98.53196874653293,1.005681815078036,1.0098708409924897,1.000019202911153,1.000019202911153,144.59060702987813,91.25319640212496,27.54934097775132,17.08203643642555,"[0.9998731686886285,1.0000003234116142,1.0098708409924897,0.9999992727888416,0.9999999999816542,0.9999999999999998,1.0,1.000019202911153]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98298157230975,27.54934097775132,17.40259033629098,LEG_1_HEAVY_HIP_STIFF,1.0000002878425196,1.000163916770601,0.9999999999816542,0.999922311851634,1.000019202911153,1.005681815078036,0.9999999999999998,1.0000003234116142,0.9999999999816542,0.9998731686886285,1.000019202911153,0.9999992727888416,1.0,1.0098708409924897
0.0025,0.03,SUBJECT_V3_3b92702c90109c62a05f5863,613,MYOLEG_V3_K0613,98.53132149124588,1.0052072548157238,1.0098708409924897,1.0003300377887514,1.0003300377887514,144.59060702987813,91.255206778852,27.557904109345,17.062626770049302,"[0.9998731686886285,1.0000223541727982,1.0098708409924897,0.9988630117620279,0.9999999999816542,0.9999999999999998,1.0,1.0003300377887514]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98379717403975,27.557904109345,17.39437841706257,LEG_1_HEAVY_HIP_STIFF,0.9999831263101179,1.000163916770601,0.9999999999816542,0.9999307209390242,1.0003300377887514,1.0052072548157238,0.9999999999999998,1.0000223541727982,0.9999999999816542,0.9998731686886285,1.0003300377887514,0.9988630117620279,1.0,1.0098708409924897
0.005,0.03,SUBJECT_V3_55dd473638dcfeac3dd78cd5,614,MYOLEG_V3_K0614,98.53067406942976,1.004734314099721,1.0098708409924897,1.0003283896352086,1.0003283896352086,144.59060702987813,91.2572026076994,27.557858704672974,17.043270481914377,"[0.9998731686886285,1.0000442255106972,1.0098708409924897,0.9977298755501449,0.9999999999816542,0.9999999999999998,1.0,1.0003283896352086]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98460688474236,27.557858704672974,17.386194522901857,LEG_1_HEAVY_HIP_STIFF,0.99996596018045,1.000163916770601,0.9999999999816542,0.9999390692882352,1.0003283896352086,1.004734314099721,0.9999999999999998,1.0000442255106972,0.9999999999816542,0.9998731686886285,1.0003283896352086,0.9977298755501449,1.0,1.0098708409924897
0.0075,0.03,SUBJECT_V3_f5375ad79fd42702ddbc6279,615,MYOLEG_V3_K0615,98.53003629312298,1.0042662278792829,1.0098708409924897,1.0003267365973723,1.0003267365973723,144.59060702987813,91.25918375420967,27.55781316544445,17.024100190470374,"[0.9998731686886285,1.0000659359518556,1.0098708409924897,0.9966076277681256,0.9999999999816542,0.9999999999999998,1.0,1.0003267365973723]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.9854106496272,27.55781316544445,17.37809463224637,LEG_1_HEAVY_HIP_STIFF,0.999949049619743,1.000163916770601,0.9999999999816542,0.9999473563343623,1.0003267365973723,1.0042662278792829,0.9999999999999998,1.0000659359518556,0.9999999999816542,0.9998731686886285,1.0003267365973723,0.9966076277681256,1.0,1.0098708409924897
0.01,0.03,SUBJECT_V3_2904333c1ba34659b1cd9acf,616,MYOLEG_V3_K0616,98.52940809791102,1.00380297365329,1.0098708409924897,1.0003250786807634,1.0003250786807634,144.59060702987813,91.26115028133297,27.557767491811546,17.005115323918794,"[0.9998731686886285,1.000087486186114,1.0098708409924897,0.9954962349423212,0.9999999999816542,0.9999999999999998,1.0,1.0003250786807634]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.986208493994,27.557767491811546,17.370078355730637,LEG_1_HEAVY_HIP_STIFF,0.9999323929280268,1.000163916770601,0.9999999999816542,0.999955582338253,1.0003250786807634,1.00380297365329,0.9999999999999998,1.000087486186114,0.9999999999816542,0.9998731686886285,1.0003250786807634,0.9954962349423212,1.0,1.0098708409924897
0.0125,0.03,SUBJECT_V3_92c263dd89d8064f07ebf381,617,MYOLEG_V3_K0617,98.528790500411,1.0033444921358898,1.0098708409924897,1.0003234158909449,1.0003234158909449,144.59060702987813,91.26310523885338,27.55772168392751,16.98631379742963,"[0.9998731686886285,1.000108909634604,1.0098708409924897,0.9943955750247254,0.9999999999816542,0.9999999999999998,1.0,1.0003234158909449]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98700165496511,27.55772168392751,17.36214466745622,LEG_1_HEAVY_HIP_STIFF,0.9999160170692986,1.000163916770601,0.9999999999816542,0.9999637600549931,1.0003234158909449,1.0033444921358898,0.9999999999999998,1.000108909634604,0.9999999999816542,0.9998731686886285,1.0003234158909449,0.9943955750247254,1.0,1.0098708409924897
0.015,0.03,SUBJECT_V3_ba947e721b035ad44a2155fb,618,MYOLEG_V3_K0618,98.52818085807083,1.0028908308302837,1.0098708409924897,1.0003217482334106,1.0003217482334106,144.59060702987813,91.26504169785508,27.557675741943683,16.967697901693302,"[0.9998731686886285,1.0001301303666366,1.0098708409924897,0.9933057821146164,0.9999999999816542,0.9999999999999998,1.0,1.0003217482334106]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98778732111413,27.557675741943683,17.35429438943138,LEG_1_HEAVY_HIP_STIFF,0.9998998519826334,1.000163916770601,0.9999999999816542,0.9999718604979712,1.0003217482334106,1.0028908308302837,0.9999999999999998,1.0001301303666366,0.9999999999816542,0.9998731686886285,1.0003217482334106,0.9933057821146164,1.0,1.0098708409924897
0.0175,0.03,SUBJECT_V3_15a9b02158fc0be0a2b14469,619,MYOLEG_V3_K0619,98.52758063597882,1.002441929643871,1.0098708409924897,1.0003200757137773,1.0003200757137773,144.59060702987813,91.2669638357307,27.557629666014805,16.949265511302176,"[0.9998731686886285,1.0001511941602685,1.0098708409924897,0.9922267317885334,0.9999999999816542,0.9999999999999998,1.0,1.0003200757137773]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98856718704327,27.557629666014805,17.346526481797483,LEG_1_HEAVY_HIP_STIFF,0.9998839365227415,1.000163916770601,0.9999999999816542,0.9999799011390214,1.0003200757137773,1.002441929643871,0.9999999999999998,1.0001511941602685,0.9999999999816542,0.9998731686886285,1.0003200757137773,0.9922267317885334,1.0,1.0098708409924897
0.02,0.03,SUBJECT_V3_9c211756b998c3f00b076652,620,MYOLEG_V3_K0620,98.52699240691466,1.0019977301237284,1.0098708409924897,1.000318398337527,1.000318398337527,144.59060702987813,91.26887858894422,27.5575834562919,16.93101456020923,"[0.9998731686886285,1.000172177028905,1.0098708409924897,0.9911583030980448,0.9999999999816542,0.9999999999999998,1.0,1.000318398337527]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.98934406690056,27.5575834562919,17.338839933069327,LEG_1_HEAVY_HIP_STIFF,0.9998683389176729,1.000163916770601,0.9999999999816542,0.9999879109928157,1.000318398337527,1.0019977301237284,0.9999999999999998,1.000172177028905,0.9999999999816542,0.9998731686886285,1.000318398337527,0.9911583030980448,1.0,1.0098708409924897
0.0225,0.03,SUBJECT_V3_bf7973b554185793d1290595,621,MYOLEG_V3_K0621,98.52640925280953,1.0015583666008772,1.0098708409924897,1.0003167161102113,1.0003167161102113,144.59060702987813,91.27076766086618,27.557537112927903,16.91295090304294,"[0.9998731686886285,1.0001928784684972,1.0098708409924897,0.9901008387788797,0.9999999999816542,0.9999999999999998,1.0,1.0003167161102113]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.99011053686687,27.557537112927903,17.33123706774726,LEG_1_HEAVY_HIP_STIFF,0.9998528757330208,1.000163916770601,0.9999999999816542,0.999995813517653,1.0003167161102113,1.0015583666008772,0.9999999999999998,1.0001928784684972,0.9999999999816542,0.9998731686886285,1.0003167161102113,0.9901008387788797,1.0,1.0098708409924897
0.025,0.03,SUBJECT_V3_05e4ee2cf926d06cc5ad42f7,622,MYOLEG_V3_K0622,98.52583536016459,1.0011234975206578,1.0098708409924897,1.0003150290373877,1.0003150290373877,144.59060702987813,91.27264418444558,27.557490636075922,16.895060822928762,"[0.9998731686886285,1.0002134423967788,1.0098708409924897,0.9890535358316641,0.9999999999816542,0.9999999999999998,1.0,1.0003150290373877]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.99087192519188,27.557490636075922,17.323711975477007,LEG_1_HEAVY_HIP_STIFF,0.999837657985416,1.000163916770601,0.9999999999816542,1.0000036636493135,1.0003150290373877,1.0011234975206578,0.9999999999999998,1.0002134423967788,0.9999999999816542,0.9998731686886285,1.0003150290373877,0.9890535358316641,1.0,1.0098708409924897
0.0275,0.03,SUBJECT_V3_80678c924780e04e4ec017ac,623,MYOLEG_V3_K0623,98.52527199906591,1.0006931863377784,1.0098708409924897,1.0003133371245565,1.0003133371245565,144.59060702987813,91.27451090122034,27.557444025887484,16.87734724346486,"[0.9998731686886285,1.0002338988569586,1.0098708409924897,0.9880165654067201,0.9999999999816542,0.9999999999999998,1.0,1.0003133371245565]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.99162934406513,27.557444025887484,17.316265754296012,LEG_1_HEAVY_HIP_STIFF,0.9998227193607524,1.000163916770601,0.9999999999816542,1.0000114728547895,1.0003133371245565,1.0006931863377784,0.9999999999999998,1.0002338988569586,0.9999999999816542,0.9998731686886285,1.0003133371245565,0.9880165654067201,1.0,1.0098708409924897
0.03,0.03,SUBJECT_V3_2af23783b8a4fd4192dc74fe,624,MYOLEG_V3_K0624,98.52472025972203,1.0002674870317778,1.0098708409924897,1.0003116403773313,1.0003116403773313,144.59060702987813,91.27637017459128,27.557397282517233,16.859812702696242,"[0.9998731686886285,1.0002542737484206,1.0098708409924897,0.9869900760837074,0.9999999999816542,0.9999999999999998,1.0,1.0003116403773313]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,144.59189970384102,100.90776512288078,27.290752475538426,17.594638816104325,144.59189970384102,96.99238375230162,27.557397282517233,17.308899338280828,LEG_1_HEAVY_HIP_STIFF,0.9998080887761644,1.000163916770601,0.9999999999816542,1.0000192510197385,1.0003116403773313,1.0002674870317778,0.9999999999999998,1.0002542737484206,0.9999999999816542,0.9998731686886285,1.0003116403773313,0.9869900760837074,1.0,1.0098708409924897
-0.03,-0.03,SUBJECT_V3_dc7a531d6311a9d840b3e9f5,0,MYOLEG_V3_K0000,175.8346621291427,1.0003173768567182,1.0142077979694175,1.000001097602388,1.000001097602388,42.10189385375507,29.630080110309365,275.1465700459299,173.28118839412292,"[1.0040435160138748,0.9928483348762356,0.9901233738038334,1.0142077979694175,1.00000043930571,0.9999989563356536,1.0,1.000001097602388]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.264567261349583,275.1465700459299,173.54809893397976,LEG_2_KNEE_DOMINANT,1.013581868555211,0.9904518898749565,1.00000043930571,0.9986894848701595,1.000001097602388,1.0003173768567182,0.9999989563356536,0.9928483348762356,1.00000043930571,1.0040435160138748,1.000001097602388,1.0142077979694175,1.0,0.9901233738038334
-0.0275,-0.03,SUBJECT_V3_3c9ffae4d31ced8f6acb822c,1,MYOLEG_V3_K0001,175.74630710387294,0.9997937703779775,1.0129723149610372,1.0000008242575738,1.0000008242575738,42.10189539757212,29.648028648678284,275.14649483612436,173.07010150999375,"[1.0040435160138748,0.9934497566870002,0.9901233738038334,1.0129723149610372,1.00000043930571,0.9999989930042045,1.0,1.0000008242575738]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.272681241416592,275.14649483612436,173.45725685617788,LEG_2_KNEE_DOMINANT,1.0123997132618987,0.9904518898749565,1.00000043930571,0.9989761811601978,1.0000008242575738,0.9997937703779775,0.9999989930042045,0.9934497566870002,1.00000043930571,1.0040435160138748,1.0000008242575738,1.0129723149610372,1.0,0.9901233738038334
-0.025,-0.03,SUBJECT_V3_b4c640ab051ca1c22ca674bc,2,MYOLEG_V3_K0002,175.65869071839174,0.9992744898273436,1.0117461892467197,1.0000005504994696,1.0000005504994696,42.10189694138795,29.66590281315706,275.14641951260364,172.86061335448665,"[1.0040435160138748,0.9940486863683912,0.9901233738038334,1.0117461892467197,1.00000043930571,0.9999990296727264,1.0,1.0000005504994696]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.280764166819857,275.14641951260364,173.36716529677793,LEG_2_KNEE_DOMINANT,1.011226663745606,0.9904518898749565,1.00000043930571,0.9992617801765419,1.0000005504994696,0.9992744898273436,0.9999990296727264,0.9940486863683912,1.00000043930571,1.0040435160138748,1.0000005504994696,1.0117461892467197,1.0,0.9901233738038334
-0.0225,-0.03,SUBJECT_V3_8be950f5c7d637231cb461a4,3,MYOLEG_V3_K0003,175.571818621011,0.9995475076633806,1.0105294404937395,1.00000043930571,1.00000043930571,42.101898485202604,29.683779355876958,275.1463440751204,172.6527272878289,"[1.0040435160138748,0.9946476957401754,0.9901233738038334,1.0105294404937395,1.00000043930571,0.9999990663412204,1.0,1.0000002763271765]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.288850728151,275.1463440751204,173.27782436991058,LEG_2_KNEE_DOMINANT,1.0100628126087758,0.9904518898749565,1.00000043930571,0.9995475076633806,1.0000002763271765,0.9987595358626569,0.9999990663412204,0.9946476957401754,1.00000043930571,1.0040435160138748,1.0000002763271765,1.0105294404937395,1.0,0.9901233738038334
-0.02,-0.03,SUBJECT_V3_12e756a9ac54ad93f515d3cf,4,MYOLEG_V3_K0004,175.48568783806905,0.9998319278107931,1.0093221367756815,1.00000043930571,1.00000043930571,42.10190002901595,29.701568490506784,275.1462685234263,172.44645494064662,"[1.0040435160138748,0.9952437762310266,0.9901233738038334,1.0093221367756815,1.00000043930571,0.9999991030096834,1.0,1.0000000017397919]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.296900289610104,275.1462685234263,173.18923774299628,LEG_2_KNEE_DOMINANT,1.0089081369830295,0.9904518898749565,1.00000043930571,0.9998319278107931,1.0000000017397919,0.9982489296226358,0.9999991030096834,0.9952437762310266,1.00000043930571,1.0040435160138748,1.0000000017397919,1.0093221367756815,1.0,0.9901233738038334
-0.0175,-0.03,SUBJECT_V3_8517f55ff7541c22ea5780ed,5,MYOLEG_V3_K0005,175.4002877790172,1.0001173670321168,1.0081240037233816,1.00000043930571,1.00000043930571,42.10190157282815,29.71941574187404,275.1461928572734,172.24174943594383,"[1.0040435160138748,0.9958418041045973,0.9901233738038334,1.0081240037233816,1.00000043930571,0.999999139678119,1.0,0.9999997267364148]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.30497869254951,275.1461928572734,173.101383975335,LEG_2_KNEE_DOMINANT,1.0077625116367241,0.9904518898749565,1.00000043930571,1.0001173670321168,0.9999997267364148,0.9977425475247982,0.999999139678119,0.9958418041045973,1.00000043930571,1.0040435160138748,0.9999997267364148,1.0081240037233816,1.0,0.9901233738038334
-0.015,-0.03,SUBJECT_V3_88cf39fcbb7c96274cf6505e,6,MYOLEG_V3_K0006,175.31562964677295,1.000402355984526,1.0069353071210492,1.00000043930571,1.00000043930571,42.10190311663911,29.737229231767856,275.14611707641416,172.038656183945,"[1.0040435160138748,0.996438700694602,0.9901233738038334,1.0069353071210492,1.00000043930571,0.9999991763465252,1.0,0.9999994513161456]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.313044352132543,275.14611707641416,173.01428125434796,LEG_2_KNEE_DOMINANT,1.0066261035617199,0.9904518898749565,1.00000043930571,1.000402355984526,0.9999994513161456,0.9972404943999871,0.9999991763465252,0.996438700694602,1.00000043930571,1.0040435160138748,0.9999994513161456,1.0069353071210492,1.0,0.9901233738038334
-0.0125,-0.03,SUBJECT_V3_b61f468093e055cc81cac038,7,MYOLEG_V3_K0007,175.23170828272188,1.0006872044524289,1.0057559745408666,1.00000043930571,1.00000043930571,42.10190466044886,29.755028351031136,275.1460411806007,171.837162810087,"[1.0040435160138748,0.9970351157517676,0.9901233738038334,1.0057559745408666,1.00000043930571,0.9999992130149029,1.0,0.9999991754780833]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.321106035771255,275.1460411806007,172.92792296385088,LEG_2_KNEE_DOMINANT,1.0054988602479487,0.9904518898749565,1.00000043930571,1.0006872044524289,0.9999991754780833,0.9967427321130446,0.9999992130149029,0.9970351157517676,1.00000043930571,1.0040435160138748,0.9999991754780833,1.0057559745408666,1.0,0.9901233738038334
-0.01,-0.03,SUBJECT_V3_d70609d6cd48faa5c32cd352,8,MYOLEG_V3_K0008,175.14852355767846,1.0009715212181807,1.0045860473165908,1.00000043930571,1.00000043930571,42.10190620425734,29.772788683692163,275.14596516958505,171.63727637639656,"[1.0040435160138748,0.9976302311427386,0.9901233738038334,1.0045860473165908,1.00000043930571,0.9999992496832503,1.0,0.9999988992213265]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.329152671358052,275.14596516958505,172.8423108308771,LEG_2_KNEE_DOMINANT,1.004380796577069,0.9904518898749565,1.00000043930571,1.0009715212181807,0.9999988992213265,0.9962492706184534,0.9999992496832503,0.9976302311427386,1.00000043930571,1.0040435160138748,0.9999988992213265,1.0045860473165908,1.0,0.9901233738038334
-0.0075,-0.03,SUBJECT_V3_6c44d06b0c5c220df2bb9f89,9,MYOLEG_V3_K0009,175.0660697888581,1.0012557710305814,1.0040435160138748,1.00000043930571,1.00000043930571,42.10190774806461,29.790539288582014,275.14588904311927,171.43898152040188,"[1.0040435160138748,0.9982250205743677,0.9901233738038334,1.003425435532295,1.00000043930571,0.9999992863515689,1.0,0.9999986225449742]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.337197412054078,275.14588904311927,172.75743698650896,LEG_2_KNEE_DOMINANT,1.0032718526581983,0.9904518898749565,1.00000043930571,1.0012557710305814,0.9999986225449742,0.9957600645604004,0.9999992863515689,0.9982250205743677,1.00000043930571,1.0040435160138748,0.9999986225449742,1.003425435532295,1.0,0.9901233738038334
-0.005,-0.03,SUBJECT_V3_e129f4ad242701bb3bc97a61,10,MYOLEG_V3_K0010,174.9843485973802,1.001539648602608,1.0040435160138748,1.00000043930571,1.00000043930571,42.10190929187064,29.808261124109716,275.14581280095587,171.24228848187843,"[1.0040435160138748,0.9988188459987042,0.9901233738038334,1.0022741991209712,1.00000043930571,0.999999323019858,1.0,0.9999983454481269]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.34523161773071,275.14581280095587,172.67330453369647,LEG_2_KNEE_DOMINANT,1.0021720666787794,0.9904518898749565,1.00000043930571,1.001539648602608,0.9999983454481269,0.9952751318240416,0.999999323019858,0.9988188459987042,1.00000043930571,1.0040435160138748,0.9999983454481269,1.0022741991209712,1.0,0.9901233738038334
-0.0025,-0.03,SUBJECT_V3_728856b86d32fbaf23251568,11,MYOLEG_V3_K0011,174.90335659077107,1.0018231623307061,1.0040435160138748,1.00000043930571,1.00000043930571,42.10191083567546,29.825954745739164,275.14573644284656,171.04719221808003,"[1.0040435160138748,0.9994117260283,0.9901233738038334,1.0011323085676296,1.00000043930571,0.9999993596881185,1.0,0.9999980679298823]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.35325552602127,275.14573644284656,172.58991004051936,LEG_2_KNEE_DOMINANT,1.0010814092910694,0.9904518898749565,1.00000043930571,1.0018231623307061,0.9999980679298823,0.9947944526280629,0.9999993596881185,0.9994117260283,1.00000043930571,1.0040435160138748,0.9999980679298823,1.0011323085676296,1.0,0.9901233738038334
0.0,-0.03,SUBJECT_V3_1cdc2646189f7c91eef87c13,12,MYOLEG_V3_K0012,174.82309145627144,1.0021062916121188,1.0040435160138748,1.00000043930571,1.00000043930571,42.10191237947908,29.843618899202383,275.14565996854327,170.85369053321992,"[1.0040435160138748,1.000003618634991,0.9901233738038334,0.9999997510204193,1.00000043930571,0.9999993963563505,1.0,0.9999977899893389]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.361268553833604,275.14565996854327,172.5072513036631,LEG_2_KNEE_DOMINANT,0.9999998655301565,0.9904518898749565,1.00000043930571,1.0021062916121188,0.9999977899893389,0.9943180142727354,0.9999993963563505,1.000003618634991,1.00000043930571,1.0040435160138748,0.9999977899893389,0.9999997510204193,1.0,0.9901233738038334
0.0025,-0.03,SUBJECT_V3_f3cb6f908c3ff895938791c7,13,MYOLEG_V3_K0013,174.74363993373055,1.0023892301899968,1.0040435160138748,1.0000188911743486,1.0000188911743486,42.10191392489027,29.861265698320896,275.15146588085,170.6619903484255,"[1.0040435160138748,1.000594929730185,0.9901233738038334,0.9988777375803425,1.00000043930571,0.9999994330627652,1.0,1.0000188911743486]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.369276184419903,275.15146588085,172.4254153715785,LEG_2_KNEE_DOMINANT,0.9989286213632108,0.9904518898749565,1.00000043930571,1.0023892301899968,1.0000188911743486,0.9938463184983747,0.9999994330627652,1.000594929730185,1.00000043930571,1.0040435160138748,1.0000188911743486,0.9988777375803425,1.0,0.9901233738038334
0.005,-0.03,SUBJECT_V3_44ce75ff201b1b5e2f1f7a9e,14,MYOLEG_V3_K0014,174.66482248380052,1.00267174176,1.0040435160138748,1.0000186524858958,1.0000186524858958,42.10191547030018,29.878880432358162,275.151400206613,170.4716710408445,"[1.0040435160138748,1.0011851663847293,0.9901233738038334,0.9977638063588313,1.00000043930571,0.9999994697691494,1.0,1.0000186524858958]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.37727172997579,275.151400206613,172.34422143623112,LEG_2_KNEE_DOMINANT,0.9978652720170881,0.9904518898749565,1.00000043930571,1.00267174176,1.0000186524858958,0.9933783231419158,0.9999994697691494,1.0011851663847293,1.00000043930571,1.0040435160138748,1.0000186524858958,0.9977638063588313,1.0,0.9901233738038334
0.0075,-0.03,SUBJECT_V3_4c66a49eede7cd3224669c7f,15,MYOLEG_V3_K0015,174.58672405197638,1.00295380622558,1.0040435160138748,1.0000184129156016,1.0000184129156016,42.10191701570885,29.896461883051362,275.1513342897406,170.28293741492217,"[1.0040435160138748,1.001774287776925,0.9901233738038334,0.9966591560680328,1.00000043930571,0.9999995064755044,1.0,1.0000184129156016]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,42.15575206239785,27.220210649297076,272.7197489202036,173.26326880653863,42.15575206239785,28.385254621735644,275.1513342897406,172.26375572145227,LEG_2_KNEE_DOMINANT,0.9968109782371388,0.9904518898749565,1.00000043930571,1.00295380622558,1.0000184129156016,0.9929145251906336,0.9999995064755044,1.001774287776925,1.00000043930571,1.0040435160138748,1.0000184129156016,0.9966591560680328,1.0,0.9901233738038334
