case_id,bo_variant,query_index,trajectory_id,hip_delta,knee_delta,phase_delta,J_pred,J_truth,residual,truth_was_queried,posterior_residual_mean_before_query,posterior_std_before_query,posterior_total_J_mean_before_query,acquisition_EI,query_rule,incumbent_before_query,fitted_kernel_before_query,truth_authorization_token,unqueried_truth_used,subject_id,scenario_name,case_class,development_origin,mismatch_family,mismatch_level,model_mismatch_terms,truth_generator_parameters_json,truth_generator_seed
baseline__hip_knee_coupling_mild,BO_B_MODEL_SCREENED,3,asym_h+1.000_k-5.000_p-0.01500,1,-5,-0.015,0.969306617108,0.968396282571,-0.000910334537486,True,-0.000678798671955,0.000303168859911,0.968627818436,1.44955763347e-05,EXPECTED_IMPROVEMENT_MAXIMUM,0.968240712058,"0.000637**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",ad51834bf09fea7a5f0ba3e43f9ee3c4dfa94236972cf2d383d76bf6fe940fe0,False,baseline,hip_knee_coupling_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,hip_knee_coupling,MILD,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.4,""k_coupling_nm_per_rad"":1.5,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260805
baseline__hip_knee_coupling_mild,BO_B_MODEL_SCREENED,4,asym_h+1.000_k-5.000_p+0.00500,1,-5,0.005,0.969192518043,0.968284722348,-0.000907795694977,True,-0.000912003667699,4.97011768854e-05,0.968280514375,5.96568039439e-06,EXPECTED_IMPROVEMENT_MAXIMUM,0.968240712058,"0.000591**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",7d8e4031691c4233f245ae2bc23faa8dfa61e32fd8e5e3798b6bb6184ddf528f,False,baseline,hip_knee_coupling_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,hip_knee_coupling,MILD,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.4,""k_coupling_nm_per_rad"":1.5,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260805
baseline__hip_knee_coupling_mild,BO_B_MODEL_SCREENED,5,asym_h+1.000_k-5.000_p+0.02750,1,-5,0.0275,0.96913258242,0.968240118443,-0.000892463977623,True,-0.000893601179164,3.98703191942e-06,0.968238981241,2.60357054408e-06,EXPECTED_IMPROVEMENT_MAXIMUM,0.968240712058,"0.000512**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",7f257210c456886deaabdb5d2006cba0f904df4f6f9ec25ee25525763c508fff,False,baseline,hip_knee_coupling_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,hip_knee_coupling,MILD,hip_knee_coupling,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.4,""k_coupling_nm_per_rad"":1.5,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260805
baseline__nonlinear_damping_mild,BO_A_FULL_FEASIBLE,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.969358422,0.969362067681,3.64568117039e-06,True,0,0.01,0.969358422,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_A_FULL_FEASIBLE,2,asym_h+2.000_k-5.000_p+0.03000,2,-5,0.03,0.967633970283,0.967637357491,3.38720884041e-06,True,2.86659700347e-06,6.17876516407e-05,0.96763683688,0.00172523080149,EXPECTED_IMPROVEMENT_MAXIMUM,0.969362067681,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",07857804fb0fc975babac4cf68cee347284dfa45b0ce4fda8575a4d3c71e23f6,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_A_FULL_FEASIBLE,3,asym_h+2.000_k-5.000_p+0.01500,2,-5,0.015,0.967662207703,0.96766600933,3.80162664204e-06,True,1.80255991761e-06,8.51644412143e-05,0.967664010263,2.22996833379e-05,EXPECTED_IMPROVEMENT_MAXIMUM,0.967637357491,"0.0001**2 * Matern(length_scale=[2, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",4fb1ea2d7e082f4e83ecafd59c5a35d90f1fcb3583aa20f8a7d236508d9210a0,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_A_FULL_FEASIBLE,4,asym_h+2.000_k-5.000_p+0.02750,2,-5,0.0275,0.967636414458,0.96763988928,3.47482185126e-06,True,3.47788449861e-06,2.13392411374e-06,0.967639892343,1.22724379093e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.967637357491,"0.0001**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",cf8e2016ad8a98ae39ad8becd8f4a702c78d9d4b47366a5e39aad5bf86199728,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_A_FULL_FEASIBLE,5,asym_h+2.000_k-5.000_p+0.02500,2,-5,0.025,0.96763999855,0.967643553064,3.55451372114e-06,True,3.55754755685e-06,1.77081161107e-06,0.967643556098,1.03380722281e-10,EXPECTED_IMPROVEMENT_MAXIMUM,0.967637357491,"0.0001**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",e73031894d9d795ae8df30ef274a37c2736fcddefdd56897b92e4f8f3583322d,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_B_MODEL_SCREENED,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.969358422,0.969362067681,3.64568117039e-06,True,0,0.01,0.969358422,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_B_MODEL_SCREENED,2,asym_h+1.000_k-5.000_p+0.01500,1,-5,0.015,0.969388310934,0.969392375915,4.06498082228e-06,True,1.91012444352e-06,8.51796705879e-05,0.969390221059,2.17444848483e-05,EXPECTED_IMPROVEMENT_MAXIMUM,0.969362067681,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",6c117784983284c291a9fadd7bc64983dda60f14ba6cd31892244ffb35a4e1ce,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_B_MODEL_SCREENED,3,asym_h+1.000_k-5.000_p+0.02750,1,-5,0.0275,0.969361116475,0.969364850575,3.73409966603e-06,True,3.73916898049e-06,2.13399692918e-06,0.969364855644,9.58314282713e-08,EXPECTED_IMPROVEMENT_MAXIMUM,0.969362067681,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",e391a7d282862033808134f513cc4f415bf08cd20f81a80a5e1f0595e49d1050,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_B_MODEL_SCREENED,4,asym_h+1.000_k-5.000_p+0.02500,1,-5,0.025,0.969364960745,0.969368775346,3.81460143473e-06,True,3.81908561703e-06,1.77118509643e-06,0.96936877983,3.15093023384e-11,EXPECTED_IMPROVEMENT_MAXIMUM,0.969362067681,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",4fc3ba784fdeacf23a1175bfe6be9f7e09fdc82b1dc6837314fd05236b07805a,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__nonlinear_damping_mild,BO_B_MODEL_SCREENED,5,asym_h+1.000_k-5.000_p-0.02000,1,-5,-0.02,0.969574448034,0.969578373936,3.9259020328e-06,True,3.51233037742e-06,4.4518192385e-05,0.969577960364,5.27630093107e-12,EXPECTED_IMPROVEMENT_MAXIMUM,0.969362067681,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",6d4cf920393ab9952acbb09e4724f7fe631d8197dfece1dc631efbb2e3304737,False,baseline,nonlinear_damping_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,nonlinear_damping,MILD,nonlinear_damping,"{""b2_hip_nm_s2_per_rad2"":0.15,""b2_knee_nm_s2_per_rad2"":0.12,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260807
baseline__structured_residual,BO_A_FULL_FEASIBLE,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.969393574812,0.96960604543,0.000212470617216,True,0,0.01,0.969393574812,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_A_FULL_FEASIBLE,2,asym_h+2.000_k-5.000_p+0.00750,2,-5,0.0075,0.967744173185,0.967964326143,0.00022015295747,True,5.08799206106e-05,0.000206288939097,0.967795053106,0.00181099232349,EXPECTED_IMPROVEMENT_MAXIMUM,0.96960604543,"0.00021**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1.08e-09)",fae400901f628dfa2898285eb78df41cf0153f196c41f5a2bc93aaaf48d9bd9c,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_A_FULL_FEASIBLE,3,asym_h+2.000_k-5.000_p+0.03000,2,-5,0.03,0.967686712508,0.967882188675,0.000195476166502,True,0.00021307031833,2.71518385201e-05,0.967899782826,6.46224351299e-05,EXPECTED_IMPROVEMENT_MAXIMUM,0.967964326143,"0.000158**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",677fa99e58de790246dd5f14e19d06c7065e5bf26da0c85fc1dc8eccc84505ef,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_A_FULL_FEASIBLE,4,asym_h+2.000_k-5.000_p+0.02750,2,-5,0.0275,0.967689573644,0.967887813018,0.000198239373931,True,0.000199992825526,3.70637826401e-06,0.967889566469,3.22741000132e-08,EXPECTED_IMPROVEMENT_MAXIMUM,0.967882188675,"0.000142**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",cf8e2016ad8a98ae39ad8becd8f4a702c78d9d4b47366a5e39aad5bf86199728,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_A_FULL_FEASIBLE,5,asym_h+2.000_k-5.000_p-0.03000,2,-5,-0.03,0.96798425281,0.968245234722,0.000260981912406,True,0.000181842644481,6.7232129647e-05,0.968166095454,1.74915873841e-10,EXPECTED_IMPROVEMENT_MAXIMUM,0.967882188675,"0.000129**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",c5d65d344e4db0b7b2b71d2822032e2592622eb0cc384f3696fa4f8053dfff84,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_B_MODEL_SCREENED,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.969393574812,0.96960604543,0.000212470617216,True,0,0.01,0.969393574812,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_B_MODEL_SCREENED,2,asym_h+1.000_k-5.000_p+0.00500,1,-5,0.005,0.969464575646,0.969704886655,0.000240311009592,True,4.67026220512e-05,0.000207274598177,0.969511278268,0.000138569423035,EXPECTED_IMPROVEMENT_MAXIMUM,0.96960604543,"0.00021**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1.08e-09)",282b075b7ba2f06cdfa0713d0e6367e52f924fcb4c825073d98c2a1222c7aa47,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_B_MODEL_SCREENED,3,asym_h+1.000_k-5.000_p+0.02750,1,-5,0.0275,0.969396691771,0.9696119694,0.000215277629023,True,0.000217414194035,4.70192800579e-06,0.969614105965,8.30353719515e-08,EXPECTED_IMPROVEMENT_MAXIMUM,0.96960604543,"0.00017**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",e391a7d282862033808134f513cc4f415bf08cd20f81a80a5e1f0595e49d1050,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_B_MODEL_SCREENED,4,asym_h+1.000_k-5.000_p-0.03000,1,-5,-0.03,0.969699872818,0.969978883378,0.000279010559477,True,0.000201828032094,7.26431803371e-05,0.96990170085,3.79794466838e-10,EXPECTED_IMPROVEMENT_MAXIMUM,0.96960604543,"0.000148**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",4b911fafaa7e810d88517ef196f2bf7d23441f428ed753f2d2a185029c642cd2,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__structured_residual,BO_B_MODEL_SCREENED,5,asym_h+1.000_k-5.000_p+0.02500,1,-5,0.025,0.969400954583,0.969619032837,0.000218078253764,True,0.000217988248654,2.21702991478e-06,0.969618942832,1.0796928745e-15,EXPECTED_IMPROVEMENT_MAXIMUM,0.96960604543,"0.000151**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",545a6f0de8a30f83604a007e7cc44c8f12cb5bd12742b146e5d1c9aa146a60f8,False,baseline,structured_residual,MISMATCH,ORIGINAL_P2_DEVELOPMENT,structured_residual,SINGLE_DEFINED_LEVEL,structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.6}",20260808
baseline__combined_mild,BO_A_FULL_FEASIBLE,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.970825706982,0.965492695909,-0.00533301107338,True,0,0.01,0.970825706982,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_A_FULL_FEASIBLE,2,asym_h+2.000_k-5.000_p+0.03000,2,-5,0.03,0.969391556447,0.964135005728,-0.00525655071828,True,-0.00419228886108,0.00329631930765,0.965199267585,0.00146696207121,EXPECTED_IMPROVEMENT_MAXIMUM,0.965492695909,"0.00533**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-08)",07857804fb0fc975babac4cf68cee347284dfa45b0ce4fda8575a4d3c71e23f6,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_A_FULL_FEASIBLE,3,asym_h+2.000_k-5.000_p+0.02000,2,-5,0.02,0.969425317353,0.96411278486,-0.00531253249316,True,-0.00383876796576,0.00258588253397,0.965586549387,0.000464238368268,EXPECTED_IMPROVEMENT_MAXIMUM,0.964135005728,"0.00377**2 * Matern(length_scale=[2, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",7256c269f4f757c8b33f4dfe6a796ee6c2f6d768ce7d6d01a772e82fd06a49fe,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_A_FULL_FEASIBLE,4,asym_h+2.000_k-5.000_p-0.02250,2,-5,-0.0225,0.969679376579,0.964208388116,-0.00547098846298,True,-0.00361097095132,0.0018017265807,0.966068405627,0.000127240663896,EXPECTED_IMPROVEMENT_MAXIMUM,0.96411278486,"0.00312**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",f40511cfb4b65edb4a1c5e87f0b7b2f34dda56d0b230803f36a1c5536cac377c,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_A_FULL_FEASIBLE,5,asym_h+2.000_k-5.000_p-0.00500,2,-5,-0.005,0.969554333855,0.964131741099,-0.00542259275567,True,-0.00549395814222,0.000417470824202,0.964060375713,0.000194062020943,EXPECTED_IMPROVEMENT_MAXIMUM,0.96411278486,"0.00314**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1.55e-12)",f0d9e336a3323c865afc7e420206b0ef4732553d721fea1a68f58ca8d0bf3164,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
