case_id,subject_id,scenario_name,policy_id,policy_role,iteration,trial_purpose,selection_mode,trajectory_id,alpha_hip,alpha_knee,alpha_phase,operating_alpha_hip_before,operating_alpha_knee_before,operating_alpha_phase_before,operating_alpha_hip_after,operating_alpha_knee_after,operating_alpha_phase_after,best_alpha_hip_before,best_alpha_knee_before,best_alpha_phase_before,best_alpha_hip_after,best_alpha_knee_after,best_alpha_phase_after,J_pred,actual_J,operating_actual_J_before,best_actual_J_before,best_actual_J_after,delta_J_pred_one_step,delta_J_actual_vs_operating,direct_decision_uncertainty,accepted_meaningful_improvement,executed_false_improvement,bundle_step_harmful,bundle_authorization_id,bundle_length,bundle_authorized_execution_count,queued_later_bundle_steps,bundle_authorization_invalidated,model_refit_after_execution,full_map_recomputed_after_execution,support_growth,decision_value_zero,consecutive_zero_decision_value,cumulative_regret_vs_best_before,truth_accessed_before_selection,selection_token,manifest_sha_verified_before_truth,execution_status,stop_reason_after_iteration
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999931323653,0.999930463492,1,1,1,-6.86763465457e-05,-6.95365076068e-05,2.53130849615e-14,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,9cc0277d4c9aa16f3ba6099501fe3dc00427a2df6f219c2ed5842a573ede01ed,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.994058475268,0.994055761441,1,1,0.994055761441,-0.00594152473249,-0.00594423855895,2.53130849615e-14,True,False,False,,,0,False,False,True,True,0,False,0,0,False,dd7fd73b784aebf47381775a2f56ae39b0240b4f9e816963989d0050e53e19e1,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.988196345988,0.988193617024,0.994055761441,0.994055761441,0.988193617024,-0.00586212927914,-0.00586214441739,2.53130849615e-14,True,False,False,,,0,False,False,True,True,0,False,0,0,False,f00a84b1c250c60da1a4b88528766ac727ac5947247cf700090b3d98a4a9aa39,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.982412509681,0.982409765163,0.988193617024,0.988193617024,0.982409765163,-0.00578383630714,-0.00578385186107,2.53130849615e-14,True,False,False,,,0,False,False,True,True,0,False,0,0,False,99286482e25fb8f2fd64ade8a61191090d7aeffab328b6e304fbb3075ff2d941,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.976706693252,0.976703932761,0.982409765163,0.982409765163,0.976703932761,-0.00570581642967,-0.00570583240124,2.53130849615e-14,True,False,False,,,0,False,False,True,True,0,False,0,0,False,cc42d7520f3efa515c0e2b9effc205459dceb810120b9f49c5b23c32c122096c,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.971078595998,0.971075819116,0.976703932761,0.976703932761,0.971075819116,-0.00562809725397,-0.00562811364489,2.53130849615e-14,True,False,False,,,0,False,False,True,True,0,False,0,0,False,ba98a52250e0e7dd408a122e1a8200b50b5d40554fcf1d51b784a9325d0072cb,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.999868293195,0.999867433694,0.971075819116,0.971075819116,0.971075819116,0.0287896971976,0.0287916145779,2.53130849615e-14,False,False,False,,,0,False,False,True,True,550,True,1,0.0287916145779,False,2959479b4b8f18d42f28f036b248eb5f45575180a6ccf2438b45a3b440f8de46,True,EXECUTED,
hip_stiff__matched_linear,hip_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.999808223371,0.999807364527,0.971075819116,0.971075819116,0.971075819116,0.0287296273734,0.0287315454107,2.53130849615e-14,False,False,False,,,0,False,False,True,True,550,True,2,0.0575231599886,False,4d1d4ba4f2f9c20fb1d687822af8f694ad10988be1e8785ccccb508b14cefc11,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,0,False,False,False,,,0,False,False,True,True,4450,True,1,0,False,1de945fc61d98dbd6881d83ccac02e579953b8cf5b5fb0768f2b459a96d64ccf,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,0,False,False,False,,,0,False,False,True,True,550,True,2,0,False,7ba261a8557dc4f5ad430bb938d37070e76721e8951853e0872b535da7f618f0,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,1,-0.00111491555967,-0.00111435797291,0,False,False,False,,,0,False,False,True,True,550,True,3,0,False,88e2a37c5be976ad5a74a2a659c72cccf679dd300efc36f0f643ef98b48799e2,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,1,-0.00148213901663,-0.00148158155591,0,False,False,False,,,0,False,False,True,True,550,True,4,0,False,23a0201a3aade23c12d2630e17b2d35546a09e5ee16b40a26cec834c12eea883,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,1,-0.00184796140393,-0.00184740407181,0,False,False,False,,,0,False,False,True,True,550,True,5,0,False,49e0eb5baa929d1bb9addf574969513f8d43a8c7e798d5735acd921ea19abcd9,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,1,-0.00221237067269,-0.00221181347173,0,False,False,False,,,0,False,False,True,True,550,True,6,0,False,44520b4a7bc81cc39f961b3b5329e315b2032e0f015c6c9f36e1750346b1de32,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,1,-0.00257535485861,-0.00257479779137,0,False,False,False,,,0,False,False,True,True,550,True,7,0,False,4ed4e4f57755c1d494cf530823b266797da02e8615306f6324eb5b585098cd26,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,1,-0.0029369020822,-0.00293634515125,0,False,False,False,,,0,False,False,True,True,550,True,8,0,False,c974d9c94c882dbd0837f0e252d51a58306583f93b8249f883ab374384f90011,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,0,False,False,False,,,0,False,False,True,True,4450,True,1,0,False,1de945fc61d98dbd6881d83ccac02e579953b8cf5b5fb0768f2b459a96d64ccf,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,0,False,False,False,,,0,False,False,True,True,550,True,2,0,False,7ba261a8557dc4f5ad430bb938d37070e76721e8951853e0872b535da7f618f0,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,3,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99888508444,0.998885642027,1,1,1,-0.00111491555967,-0.00111435797291,0,False,False,False,,,0,False,False,True,True,550,True,3,0,False,88e2a37c5be976ad5a74a2a659c72cccf679dd300efc36f0f643ef98b48799e2,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,4,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998517860983,0.998518418444,1,1,1,-0.00148213901663,-0.00148158155591,0,False,False,False,,,0,False,False,True,True,550,True,4,0,False,23a0201a3aade23c12d2630e17b2d35546a09e5ee16b40a26cec834c12eea883,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,5,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998152038596,0.998152595928,1,1,1,-0.00184796140393,-0.00184740407181,0,False,False,False,,,0,False,False,True,True,550,True,5,0,False,49e0eb5baa929d1bb9addf574969513f8d43a8c7e798d5735acd921ea19abcd9,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,6,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997787629327,0.997788186528,1,1,1,-0.00221237067269,-0.00221181347173,0,False,False,False,,,0,False,False,True,True,550,True,6,0,False,44520b4a7bc81cc39f961b3b5329e315b2032e0f015c6c9f36e1750346b1de32,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,7,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997424645141,0.997425202209,1,1,1,-0.00257535485861,-0.00257479779137,0,False,False,False,,,0,False,False,True,True,550,True,7,0,False,4ed4e4f57755c1d494cf530823b266797da02e8615306f6324eb5b585098cd26,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,8,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997063097918,0.997063654849,1,1,1,-0.0029369020822,-0.00293634515125,0,False,False,False,,,0,False,False,True,True,550,True,8,0,False,c974d9c94c882dbd0837f0e252d51a58306583f93b8249f883ab374384f90011,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,0,False,False,False,,,0,False,False,True,True,4450,True,1,0,False,1de945fc61d98dbd6881d83ccac02e579953b8cf5b5fb0768f2b459a96d64ccf,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,0,False,False,False,,,0,False,False,True,True,550,True,2,0,False,7ba261a8557dc4f5ad430bb938d37070e76721e8951853e0872b535da7f618f0,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
knee_stiff__matched_linear,knee_stiff,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,0,False,False,False,,,0,False,False,True,True,4450,True,1,0,False,1de945fc61d98dbd6881d83ccac02e579953b8cf5b5fb0768f2b459a96d64ccf,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,0,False,False,False,,,0,False,False,True,True,550,True,2,0,False,7ba261a8557dc4f5ad430bb938d37070e76721e8951853e0872b535da7f618f0,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
knee_stiff__matched_linear,knee_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999623685946,0.999624243777,1,1,1,-0.000376314053928,-0.000375756222738,0,False,False,False,,,0,False,False,True,True,4450,True,1,0,False,1de945fc61d98dbd6881d83ccac02e579953b8cf5b5fb0768f2b459a96d64ccf,True,EXECUTED,
knee_stiff__matched_linear,knee_stiff,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,2,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999253696834,0.999254254544,1,1,1,-0.000746303166305,-0.000745745456048,0,False,False,False,,,0,False,False,True,True,550,True,2,0,False,7ba261a8557dc4f5ad430bb938d37070e76721e8951853e0872b535da7f618f0,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348273538,0.99934768035,1,1,1,-0.000651726461822,-0.00065231965009,1.7763568394e-15,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,84ee99141069e39b4f9e8173f7b33f046637ade4fb01c9e2e6ddf5c170391e99,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.993334710259,0.993329429486,1,1,0.993329429486,-0.00666528974099,-0.00667057051426,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9d855de31068297e0b9a46d8324d965b43648bf49f11a8884ba978f7a257ab42,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.986781706663,0.986776387938,0.993329429486,0.993329429486,0.986776387938,-0.00655300359635,-0.00655304154774,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,0c159059682bc55b01517fdf1783e458d86cce33e85042ebfafebf7e2d51c046,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.980339882189,0.980334524906,0.986776387938,0.986776387938,0.980334524906,-0.00644182447333,-0.00644186303234,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,d686184ff3cedafe21d761908c0beccfe976809ba499e64e77663c49523a2871,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.974008665898,0.974003269453,0.980334524906,0.980334524906,0.974003269453,-0.00633121629165,-0.00633125545255,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,addb0cb3ba9965b80a11a9965f45addcc6af2b91284c84f1a5f04ad70b98e986,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.967787438536,0.967782002335,0.974003269453,0.974003269453,0.967782002335,-0.00622122736161,-0.00622126711817,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,622b5514819ede6f35b6ce54a034d6a368f504002a6d0e7e5f0fa4f7acf9e0e4,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.99870663625,0.998706043352,0.967782002335,0.967782002335,0.967782002335,0.0309191977138,0.0309240410168,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,1,0.0309240410168,False,56810fd6c0e29e5289e3c8c45636351a2cb74e23814065fabd459d3477e99e32,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.998069869126,0.998069276508,0.967782002335,0.967782002335,0.967782002335,0.0302824305897,0.0302872741735,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,2,0.0612113151903,False,509b85fcc1da9248edd5994516b56e819f0270f0c0716a7a27b89defff97f54a,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,9,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.997437988045,0.997437395699,0.967782002335,0.967782002335,0.967782002335,0.0296505495089,0.0296553933643,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,3,0.0908667085546,False,c60164c8954b302eef8bd13e7830913ecb9950bc0e323b362340eea521ac0d00,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,10,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.996811008744,0.996810416661,0.967782002335,0.967782002335,0.967782002335,0.029023570208,0.0290284143257,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,4,0.11989512288,False,cf0f5abe0130897dd3aa79ac4bf4128be61d2717e7c488a745aac243aacdccd6,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,11,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.996188946817,0.996188354986,0.967782002335,0.967782002335,0.967782002335,0.0284015082807,0.0284063526514,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,5,0.148301475532,False,eb902c0562d0e9c6ae5a4c6ef46fb158e7244b5268d7a5272a0484019b0ecadd,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,12,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.995571817713,0.995571226126,0.967782002335,0.967782002335,0.967782002335,0.0277843791768,0.0277892237913,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,6,0.176090699323,False,2c45feb4e89b94239c770d6a4a914d588344dea994f3a4503e74dfb8d6fd63b9,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,13,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.994959636738,0.994959045386,0.967782002335,0.967782002335,0.967782002335,0.0271721982021,0.027177043051,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,7,0.203267742374,False,566963329372b3cb055c83fbfdaec1f92aaf5e64f2d7a1d4da806b761da1f24d,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348273538,0.99934768035,1,1,1,-0.000651726461822,-0.00065231965009,1.7763568394e-15,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,84ee99141069e39b4f9e8173f7b33f046637ade4fb01c9e2e6ddf5c170391e99,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.993334710259,0.993329429486,1,1,0.993329429486,-0.00666528974099,-0.00667057051426,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9d855de31068297e0b9a46d8324d965b43648bf49f11a8884ba978f7a257ab42,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.986781706663,0.986776387938,0.993329429486,0.993329429486,0.986776387938,-0.00655300359635,-0.00655304154774,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,0c159059682bc55b01517fdf1783e458d86cce33e85042ebfafebf7e2d51c046,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.980339882189,0.980334524906,0.986776387938,0.986776387938,0.980334524906,-0.00644182447333,-0.00644186303234,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,d686184ff3cedafe21d761908c0beccfe976809ba499e64e77663c49523a2871,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.974008665898,0.974003269453,0.980334524906,0.980334524906,0.974003269453,-0.00633121629165,-0.00633125545255,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,addb0cb3ba9965b80a11a9965f45addcc6af2b91284c84f1a5f04ad70b98e986,True,EXECUTED,
