case_id,policy_id,failure_mode,observed,policy_modified_in_response,future_design_review_required
prospective_subject_002__hip_knee_coupling_strong,R0_P2_V1_G0_NO_BUNDLE_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R0_P2_V1_G0_NO_BUNDLE_S0,premature_S2_stop,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,bundle_induced_false_improvement,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,direction_lock_in,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,boundary_chasing,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,model_update_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,bundle_scale_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R1_G0_BUNDLE_SCALE_P95_S0,premature_S2_stop,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,direction_lock_in,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,boundary_chasing,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,model_update_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R2_G0_BUNDLE_SCALE_P95_S2,premature_S2_stop,True,False,True
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,direction_lock_in,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,boundary_chasing,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,model_update_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,bundle_scale_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R3_G0_BUNDLE_SCALE_P99_S2,premature_S2_stop,True,False,True
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,direction_lock_in,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,boundary_chasing,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,model_update_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_002__hip_knee_coupling_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,premature_S2_stop,True,False,True
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,bundle_induced_false_improvement,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,direction_lock_in,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,boundary_chasing,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,model_update_oscillation,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,bundle_scale_oscillation,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__matched_linear,R0_P2_V1_G0_NO_BUNDLE_S0,premature_S2_stop,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,bundle_induced_false_improvement,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,direction_lock_in,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,boundary_chasing,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,model_update_oscillation,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,bundle_scale_oscillation,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,premature_S2_stop,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,direction_lock_in,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,boundary_chasing,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,model_update_oscillation,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,premature_S2_stop,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,direction_lock_in,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,boundary_chasing,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,model_update_oscillation,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,premature_S2_stop,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,direction_lock_in,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,boundary_chasing,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,model_update_oscillation,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,premature_S2_stop,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,bundle_induced_false_improvement,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,direction_lock_in,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,boundary_chasing,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,model_update_oscillation,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,bundle_scale_oscillation,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__combined_strong,R0_P2_V1_G0_NO_BUNDLE_S0,premature_S2_stop,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,bundle_induced_false_improvement,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,direction_lock_in,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,boundary_chasing,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,model_update_oscillation,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,bundle_scale_oscillation,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__combined_strong,R1_G0_BUNDLE_SCALE_P95_S0,premature_S2_stop,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,direction_lock_in,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,boundary_chasing,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,model_update_oscillation,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__combined_strong,R2_G0_BUNDLE_SCALE_P95_S2,premature_S2_stop,True,False,True
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,direction_lock_in,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,boundary_chasing,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,model_update_oscillation,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__combined_strong,R3_G0_BUNDLE_SCALE_P99_S2,premature_S2_stop,True,False,True
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_induced_false_improvement,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,repeated_bundle_authorization_without_progress,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,direction_lock_in,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,boundary_chasing,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,model_update_oscillation,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,bundle_scale_oscillation,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,excessive_authorization_followed_by_reversal,False,False,False
prospective_subject_003__combined_strong,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,premature_S2_stop,True,False,True
